name_x,address_x,number,distancia,name_y,address_y,activate,no_available,total_bases,dock_bikes,free_bases,longitude,latitude
Santa María Cabeza,"Paseo Santa María de la Cabeza frente al 30 ,",168,206,Santa María Cabeza,"Paseo Santa María de la Cabeza frente al 30 ,",1,0,23,18,5,-3.6959,40.4046
Santa María Cabeza,"Paseo Santa María de la Cabeza frente al 30 ,",120,206,Metro Palos de la Frontera,"Calle Palos de la Frontera nº 27,",1,0,27,11,16,-3.6948251018524214,40.403090451430614
Glorieta de Pirámides,"Calle Toledo nº 181,",169,420,Glorieta de Pirámides,"Calle Toledo nº 181,",1,0,24,22,2,-3.713823,40.401589
Glorieta de Pirámides,"Calle Toledo nº 181,",162,420,Metro Pirámides,"Paseo de los Olmos, 26 ,",1,0,23,17,6,-3.7105765,40.4034968
"Paseo de la Esperanza, 21","Paseo de la Esperanza nº 21,",170,369,"Paseo de la Esperanza, 21","Paseo de la Esperanza nº 21,",1,0,24,22,2,-3.7043956,40.4010554
"Paseo de la Esperanza, 21","Paseo de la Esperanza nº 21,",173,369,Paseo Esperanza,"Paseo de la Esperanza nº 59,",1,0,24,23,1,-3.7024839,40.3983467
Embajadores,"Calle Embajadores nº 97,",171,229,Embajadores,"Calle Embajadores nº 97,",1,0,27,24,3,-3.6984023,40.3997013
Embajadores,"Calle Embajadores nº 97,",121,229,Glorieta de Santa María de la Cabeza,"Paseo de Santa María de la Cabeza nº 58,",1,0,27,15,12,-3.6986027,40.4017487
Estación de tren de Delicias,"Calle Bustamante nº 3,",172,292,Estación de tren de Delicias,"Calle Bustamante nº 3,",1,0,23,23,0,-3.6934926,40.4008279
Estación de tren de Delicias,"Calle Bustamante nº 3,",120,292,Metro Palos de la Frontera,"Calle Palos de la Frontera nº 27,",1,0,27,11,16,-3.6948251018524214,40.403090451430614
Paseo Esperanza,"Paseo de la Esperanza nº 59,",173,369,Paseo Esperanza,"Paseo de la Esperanza nº 59,",1,0,24,23,1,-3.7024839,40.3983467
Paseo Esperanza,"Paseo de la Esperanza nº 59,",170,369,"Paseo de la Esperanza, 21","Paseo de la Esperanza nº 21,",1,0,24,22,2,-3.7043956,40.4010554
"Paseo de las Yeserías, 45","Paseo de Yeserías nº 45,",174,377,"Paseo de las Yeserías, 45","Paseo de Yeserías nº 45,",1,0,27,9,18,-3.7065258846557603,40.39742958306358
"Paseo de las Yeserías, 45","Paseo de Yeserías nº 45,",228,377,San Delfín,"Calle San Delfín, 10 ,",1,0,18,10,8,-3.7080429728445563,40.39440607959559
Jaime el Conquistador,"Calle Jaime el Conquistador nº 30,",175,267,Jaime el Conquistador,"Calle Jaime el Conquistador nº 30,",1,0,19,12,7,-3.69834452,40.3962264
Jaime el Conquistador,"Calle Jaime el Conquistador nº 30,",267,267,Paseo de la Chopera,"Paseo de la Chopera, 31 ,Comunidad de Madrid España",1,0,23,17,6,-3.7003996647238746,40.39500000000003
Metro Legazpi,"Calle Bolívar nº 3,",177,306,Metro Legazpi,"Calle Bolívar nº 3,",1,0,23,15,8,-3.6941876374343896,40.391447085678806
Metro Legazpi,"Calle Bolívar nº 3,",176,306,Plaza de la Beata María Ana de Jesús,"Calle Alicante, nº3 ,",1,1,0,0,0,-3.6939412,40.3941856
Junta Municipal Distrito de Retiro,"Calle León Gil de Palacio nº 1,",178,303,Junta Municipal Distrito de Retiro,"Calle León Gil de Palacio nº 1,",1,0,24,15,9,-3.6788343,40.4029202
Junta Municipal Distrito de Retiro,"Calle León Gil de Palacio nº 1,",79,303,Metro Menéndez Pelayo,"Avenida de Menéndez Pelayo nº 38,",1,0,27,8,19,-3.6804398243230696,40.405110193977585
Metro Puente de Vallecas,"Avenida de la Albufera nº 6,",179,589,Metro Puente de Vallecas,"Avenida de la Albufera nº 6,",1,0,24,12,11,-3.6692724,40.3979273
Metro Puente de Vallecas,"Avenida de la Albufera nº 6,",227,589,Arroyo del Olivar,"Calle Arrollo del Olivar, 3 ,",1,0,24,20,4,-3.6659362429356372,40.39382977920336
Estación Sur Méndez Álvaro B,"Calle Retama (esquina con calle Acanto),",180,440,Estación Sur Méndez Álvaro B,"Calle Retama (esquina con calle Acanto),",1,0,23,16,7,-3.67589,40.3940423
Estación Sur Méndez Álvaro B,"Calle Retama (esquina con calle Acanto),",269,440,"Ariel, 7","Calle Ariel, 11 ,",1,0,24,22,2,-3.67970176633988,40.393023802369754
Ibiza,"Calle Ibiza nº 16,",181,261,Ibiza,"Calle Ibiza nº 16,",1,0,27,11,16,-3.676443540475469,40.41816932665331
Ibiza,"Calle Ibiza nº 16,",282,261,Parque Retiro,"Avenida Menéndez Pelayo enfrente del nº33 ,",1,0,23,11,12,-3.6787796,40.4181327
Parque Roma,"Alcalde Sainz de Baranda (esquina con calle de Juan Espladiu),",182,526,Parque Roma,"Alcalde Sainz de Baranda (esquina con calle de Juan Espladiu),",1,0,23,15,8,-3.6657777,40.4186666
Parque Roma,"Alcalde Sainz de Baranda (esquina con calle de Juan Espladiu),",72,526,Metro Sáinz de Baranda,"Calle Doctor Esquerdo nº 62,",1,0,23,1,22,-3.6696,40.4159
Hermosilla,"Calle Hermosilla, 135,",183,245,Hermosilla,"Calle Hermosilla, 135,",1,0,23,4,19,-3.669339,40.425635
Hermosilla,"Calle Hermosilla, 135,",108,245,Mártires Concepcionistas,"Calle Mártires Concepcionistas nº 2,",1,0,27,6,21,-3.670652,40.427402
"Marqués de Zafra, 24","Paseo del Marqués Zafra, 24 ,",184,434,"Marqués de Zafra, 24","Paseo del Marqués Zafra, 24 ,",1,0,24,10,14,-3.6653055,40.426
"Marqués de Zafra, 24","Paseo del Marqués Zafra, 24 ,",185,434,Parque Quinta de la Fuente del Berro,"Calle Sancho Dávila, 35 ,",1,0,24,23,1,-3.6615277,40.4250833
Parque Quinta de la Fuente del Berro,"Calle Sancho Dávila, 35 ,",185,431,Parque Quinta de la Fuente del Berro,"Calle Sancho Dávila, 35 ,",1,0,24,23,1,-3.6615277,40.4250833
Parque Quinta de la Fuente del Berro,"Calle Sancho Dávila, 35 ,",488,431,"Ricardo Ortiz, 33","Calle Ricardo Ortiz, 33,",1,0,24,22,2,-3.65796439,40.42657032
Diego de León,"Calle de Diego de León, 54 ,",143,306,Diego de León,"Calle de Diego de León, 54 ,",1,0,23,4,19,-3.6780802,40.434676
Diego de León,"Calle de Diego de León, 54 ,",194,306,Intercambiador de Avenida de América,"Calle Francisco Silvela, 87 ,",1,0,24,3,21,-3.6771535,40.4372638
Puente de Ventas,"Avenida de Daroca, 2 ,",188,535,Puente de Ventas,"Avenida de Daroca, 2 ,",1,0,27,14,13,-3.6590286,40.4312562
Puente de Ventas,"Avenida de Daroca, 2 ,",488,535,"Ricardo Ortiz, 33","Calle Ricardo Ortiz, 33,",1,0,24,22,2,-3.65796439,40.42657032
Virgen de la Alegría,"Avenida donostiarra,",189,524,Virgen de la Alegría,"Avenida donostiarra,",1,0,23,19,4,-3.6554918,40.4351256
Virgen de la Alegría,"Avenida donostiarra,",231,524,Derechos Humanos,"Calle Derechos Humanos, 14 ,",1,0,24,12,12,-3.6557193,40.4398283
Velázquez,"Calle Velázquez, 91 ,",190,332,Velázquez,"Calle Velázquez, 91 ,",1,0,23,1,22,-3.6833753,40.4343053
Velázquez,"Calle Velázquez, 91 ,",88,332,Velázquez,"Calle Velázquez, 13 ,",1,0,23,3,20,-3.6838303,40.4313576
Metro Diego de León,"Calle de Alfonso Heredia, 2 ,",191,292,Metro Diego de León,"Calle de Alfonso Heredia, 2 ,",1,0,19,7,12,-3.6740777840614403,40.434569387142616
Metro Diego de León,"Calle de Alfonso Heredia, 2 ,",144,292,Metro Diego de León,"Calle de Juan Bravo, 51 ,",1,0,27,6,21,-3.675556,40.4324081
Avda. de los Toreros,"Avenida de los Toreros, 3 ,",192,217,Avda. de los Toreros,"Avenida de los Toreros, 3 ,",1,0,27,15,12,-3.6714677183853106,40.431826464468664
Avda. de los Toreros,"Avenida de los Toreros, 3 ,",145,217,Ortega y Gasset 87,"Calle Ortega y Gasset nº 87,",1,0,23,11,12,-3.6712823,40.429887
Plaza de las Ventas,"Avenida De los Toreros, 49 ,",193,324,Plaza de las Ventas,"Avenida De los Toreros, 49 ,",1,0,27,19,8,-3.6655555,40.4324722
Plaza de las Ventas,"Avenida De los Toreros, 49 ,",187,324,Alejandro González,"Alcala-Ventas ,",1,0,23,18,5,-3.6638249,40.4301326
Intercambiador de Avenida de América,"Calle Francisco Silvela, 87 ,",194,290,Intercambiador de Avenida de América,"Calle Francisco Silvela, 87 ,",1,0,24,3,21,-3.6771535,40.4372638
Intercambiador de Avenida de América,"Calle Francisco Silvela, 87 ,",195,290,Indalecio Hernández,"Calle Mataelpino, 1 ,",1,0,24,18,6,-3.6754444,40.4392222
Indalecio Hernández,"Calle Mataelpino, 1 ,",195,290,Indalecio Hernández,"Calle Mataelpino, 1 ,",1,0,24,18,6,-3.6754444,40.4392222
Indalecio Hernández,"Calle Mataelpino, 1 ,",194,290,Intercambiador de Avenida de América,"Calle Francisco Silvela, 87 ,",1,0,24,3,21,-3.6771535,40.4372638
Metro Prosperidad,"Calle Suero de Quiñones, 4 ,",196,405,Metro Prosperidad,"Calle Suero de Quiñones, 4 ,",1,0,27,4,23,-3.6752218,40.4442237
Metro Prosperidad,"Calle Suero de Quiñones, 4 ,",146,405,"María Francisca, 3","Calle de María Francisca, 3,",1,0,19,15,4,-3.6788499,40.4442541
Parque de Berlín,"Avenida de Concha Espina, 36 ,",197,392,Parque de Berlín,"Avenida de Concha Espina, 36 ,",1,0,23,18,5,-3.677916,40.4516059
Parque de Berlín,"Avenida de Concha Espina, 36 ,",148,392,Serrano 210,"Calle Serrano nº 210,",1,0,23,5,18,-3.6813971,40.451117
Metro Rubén Darío,"Paseo de las Castellana, 33 ,",198,205,Metro Rubén Darío,"Paseo de las Castellana, 33 ,",1,0,23,10,13,-3.6891,40.432
Metro Rubén Darío,"Paseo de las Castellana, 33 ,",142,205,Bajo elevado de Eduardo Dato,"Paseo de la Castellana nº 42,",1,0,23,13,10,-3.6879154,40.4334087
"Fernando el Católico, 61","Calle Fernando el Católico, 61 ,",199,303,"Fernando el Católico, 61","Calle Fernando el Católico, 61 ,",1,0,27,8,19,-3.7149166,40.4343611
"Fernando el Católico, 61","Calle Fernando el Católico, 61 ,",111A,303,Metro Moncloa A,"Calle Arcipreste de Hita nº 8,",1,0,23,2,21,-3.7175248,40.4336027
Metro Quevedo,"Glorieta de Quevedo, 4 ,",200,323,Metro Quevedo,"Glorieta de Quevedo, 4 ,",1,0,24,13,11,-3.7045789811585417,40.43375360585919
Metro Quevedo,"Glorieta de Quevedo, 4 ,",126,323,General Álvarez de Castro,"Calle del General Álvarez de Castro, 6 ,",1,0,27,14,13,-3.7018044,40.4345976
Metro Canal,"Calle José Abascal, 2 ,",201,345,Metro Canal,"Calle José Abascal, 2 ,",1,0,23,4,19,-3.7038333,40.4386944
Metro Canal,"Calle José Abascal, 2 ,",131,345,Plaza de Juan Zorrilla,"Calle Bravo Murillo nº 44,",1,0,23,11,12,-3.70403123,40.4417884
Parque de Santander,"Calle de Santander, 1 ,",202,479,Parque de Santander,"Calle de Santander, 1 ,",1,0,27,22,5,-3.7083,40.4413
Parque de Santander,"Calle de Santander, 1 ,",131,479,Plaza de Juan Zorrilla,"Calle Bravo Murillo nº 44,",1,0,23,11,12,-3.70403123,40.4417884
General Ampudia,"Calle General de Ampudia 2,",203,302,General Ampudia,"Calle General de Ampudia 2,",1,0,24,0,24,-3.7144722,40.44175
General Ampudia,"Calle General de Ampudia 2,",128,302,Metro Islas Filipinas,"Calle Cea Bermúdez nº 59,",1,0,27,15,12,-3.7154,40.4392
Doctor Santero,"Calle Doctor Santero, 1 ,",204,150,Doctor Santero,"Calle Doctor Santero, 1 ,",1,0,23,18,5,-3.7040397,40.4476488
Doctor Santero,"Calle Doctor Santero, 1 ,",132,150,Glorieta de Cuatro Caminos,"Calle Santa Engracia, 164 ,",1,0,27,25,2,-3.703605250412747,40.446377501314885
Metro Estrecho,"Calle Navarra, 1 ,",205,501,Metro Estrecho,"Calle Navarra, 1 ,",1,0,23,7,16,-3.7032777,40.4535
Metro Estrecho,"Calle Navarra, 1 ,",155,501,San Germán 57,"Calle San Germán nº 57,",1,0,23,7,16,-3.700930190178302,40.4573342300643
Metro Tetuán,"Calle Marqués de Viana, 3 ,",206,311,Metro Tetuán,"Calle Marqués de Viana, 3 ,",1,0,23,11,12,-3.698915521426396,40.4607466894426
Metro Tetuán,"Calle Marqués de Viana, 3 ,",207,311,Plaza de la Remonta,"Calle Azucenas, 2 ,",1,0,19,12,7,-3.6973352,40.4630443
Plaza de la Remonta,"Calle Azucenas, 2 ,",207,265,Plaza de la Remonta,"Calle Azucenas, 2 ,",1,0,19,12,7,-3.6973352,40.4630443
Plaza de la Remonta,"Calle Azucenas, 2 ,",301,265,Muller,"Calle Muller, 34 ,",1,0,24,10,14,-3.69837565,40.46518187
Intercambiador de Plaza de Castilla,"Paseo de la Castellana, 216 ,",208,76,Intercambiador de Plaza de Castilla,"Paseo de la Castellana, 216 ,",1,0,18,6,12,-3.6890611,40.4662811
Intercambiador de Plaza de Castilla,"Paseo de la Castellana, 216 ,",209,76,Plaza de Castilla,"Plaza de Castilla, 9 ,",1,0,23,19,4,-3.6887,40.4657
Plaza de Castilla,"Plaza de Castilla, 9 ,",209,76,Plaza de Castilla,"Plaza de Castilla, 9 ,",1,0,23,19,4,-3.6887,40.4657
Plaza de Castilla,"Plaza de Castilla, 9 ,",208,76,Intercambiador de Plaza de Castilla,"Paseo de la Castellana, 216 ,",1,0,18,6,12,-3.6890611,40.4662811
Calle de las Tres Cruces,"Calle de las Tres Cruces,",210,111,Calle de las Tres Cruces,"Calle de las Tres Cruces,",1,1,27,0,0,-3.7027164,40.4196518
Calle de las Tres Cruces,"Calle de las Tres Cruces,",211,111,Desengaño,"Calle de el Desengaño, 4 ,",1,1,23,0,0,-3.70239,40.42059
Desengaño,"Calle de el Desengaño, 4 ,",211,111,Desengaño,"Calle de el Desengaño, 4 ,",1,1,23,0,0,-3.70239,40.42059
Desengaño,"Calle de el Desengaño, 4 ,",210,111,Calle de las Tres Cruces,"Calle de las Tres Cruces,",1,1,27,0,0,-3.7027164,40.4196518
Metro Marqués de Vadillo,"Glorieta Marqués de Vadillo, 9,",212,264,Metro Marqués de Vadillo,"Glorieta Marqués de Vadillo, 9,",1,0,27,26,1,-3.716591,40.398247
Metro Marqués de Vadillo,"Glorieta Marqués de Vadillo, 9,",354,264,Jacinto Verdaguer,"Calle Jacinto Verdaguer, 12 ,",1,0,24,10,14,-3.7160526116262793,40.39593854704345
Glorieta de Cádiz,"Calle de Antonio López, 129 ,",213,414,Glorieta de Cádiz,"Calle de Antonio López, 129 ,",1,0,23,8,15,-3.7002247,40.3889918
Glorieta de Cádiz,"Calle de Antonio López, 129 ,",222,414,Eugenio Caxes,"Calle Eugenio Caxes, 14 ,",1,0,23,18,5,-3.7026789,40.3917871
Condesa de Venadito,"Calle Condesa de Venadito, 2 ,",214,422,Condesa de Venadito,"Calle Condesa de Venadito, 2 ,",1,0,24,7,17,-3.6569031,40.4434316
Condesa de Venadito,"Calle Condesa de Venadito, 2 ,",231,422,Derechos Humanos,"Calle Derechos Humanos, 14 ,",1,0,24,12,12,-3.6557193,40.4398283
Gutierre de Cetina,"Calle Gutierre de Cetina, 77 ,",215,508,Gutierre de Cetina,"Calle Gutierre de Cetina, 77 ,",1,0,23,6,17,-3.6408093,40.429588
Gutierre de Cetina,"Calle Gutierre de Cetina, 77 ,",491,508,Esteban Collantes,"Calle Esteban Collantes 63,",1,0,24,24,0,-3.637663,40.432883
Plaza de Puerta del Ángel,"Plaza Puerta del Ángel, 3 ,",216,419,Plaza de Puerta del Ángel,"Plaza Puerta del Ángel, 3 ,",1,0,27,26,1,-3.72897,40.4141
Plaza de Puerta del Ángel,"Plaza Puerta del Ángel, 3 ,",325,419,Ps. Jesuitas,"Paseo de los Jesuitas, 4 ,",1,0,23,8,15,-3.7305543,40.4106918
Hospital Universitario La Paz,"Calle Pedro Rico, 4 ,",217,446,Hospital Universitario La Paz,"Calle Pedro Rico, 4 ,",1,0,23,5,18,-3.6890758,40.480884
Hospital Universitario La Paz,"Calle Pedro Rico, 4 ,",249,446,Castellana,"Paseo de la Castellana, 298 ,",1,0,24,18,6,-3.6853186,40.4795018
Camino de los Vinateros A,"Camino de Vinateros, 28 ,",218,454,Camino de los Vinateros A,"Camino de Vinateros, 28 ,",1,0,23,12,11,-3.6572967,40.4105478
Camino de los Vinateros A,"Camino de Vinateros, 28 ,",459,454,Moratalaz,"Avenida Moratalaz, 33 ,",1,0,24,6,18,-3.66000272,40.40750626
Camino de los Vinateros B,"Camino de los Vinateros, 108 ,",219,574,Camino de los Vinateros B,"Camino de los Vinateros, 108 ,",1,0,18,8,10,-3.6467338,40.4083593
Camino de los Vinateros B,"Camino de los Vinateros, 108 ,",220,574,Plaza del Encuentro,"Calle Arrollo de las Pilillas, 2 ,",1,0,24,9,15,-3.651384,40.406156
Plaza del Encuentro,"Calle Arrollo de las Pilillas, 2 ,",220,438,Plaza del Encuentro,"Calle Arrollo de las Pilillas, 2 ,",1,0,24,9,15,-3.651384,40.406156
Plaza del Encuentro,"Calle Arrollo de las Pilillas, 2 ,",458,438,Metro Vinateros,"Calle del Arroyo Belincoso, 26,",1,0,24,12,12,-3.65256604,40.40991083
Metro Pavones,"Calle Hacienda de Pavones, 148 ,",221,612,Metro Pavones,"Calle Hacienda de Pavones, 148 ,",1,0,23,21,2,-3.634744478732248,40.400492026660594
Metro Pavones,"Calle Hacienda de Pavones, 148 ,",455,612,"Luis de Hoyos Sainz,  198","Luis de Hoyos Sainz, 198,",1,0,23,12,11,-3.62927465,40.400094
Eugenio Caxes,"Calle Eugenio Caxes, 14 ,",222,414,Eugenio Caxes,"Calle Eugenio Caxes, 14 ,",1,0,23,18,5,-3.7026789,40.3917871
Eugenio Caxes,"Calle Eugenio Caxes, 14 ,",213,414,Glorieta de Cádiz,"Calle de Antonio López, 129 ,",1,0,23,8,15,-3.7002247,40.3889918
Ermita del Santo,"Paseo de la Ermita del Santo, 48 ,",223,541,Ermita del Santo,"Paseo de la Ermita del Santo, 48 ,",1,0,27,23,4,-3.724576,40.406448
Ermita del Santo,"Paseo de la Ermita del Santo, 48 ,",224,541,Parque de Caramuel,"Calle Caramuel, 51 ,",1,0,27,8,19,-3.7287,40.409
Parque de Caramuel,"Calle Caramuel, 51 ,",224,280,Parque de Caramuel,"Calle Caramuel, 51 ,",1,0,27,8,19,-3.7287,40.409
Parque de Caramuel,"Calle Caramuel, 51 ,",325,280,Ps. Jesuitas,"Paseo de los Jesuitas, 4 ,",1,0,23,8,15,-3.7305543,40.4106918
Sierra Toledana,"Calle Sierra Toledana, 33 ,",225,392,Sierra Toledana,"Calle Sierra Toledana, 33 ,",1,0,24,19,5,-3.660345,40.402506
Sierra Toledana,"Calle Sierra Toledana, 33 ,",226,392,Sierra Toledana,"Camino Valderribas, 94 ,",1,0,23,16,7,-3.6607768678037744,40.39901531507069
Sierra Toledana,"Camino Valderribas, 94 ,",226,376,Sierra Toledana,"Camino Valderribas, 94 ,",1,0,23,16,7,-3.6607768678037744,40.39901531507069
Sierra Toledana,"Camino Valderribas, 94 ,",431,376,"Puerto Canfranc, 18","Calle Estación de Canfrac, 18 ,",1,0,24,13,11,-3.6634,40.3969
Arroyo del Olivar,"Calle Arrollo del Olivar, 3 ,",227,444,Arroyo del Olivar,"Calle Arrollo del Olivar, 3 ,",1,0,24,20,4,-3.6659362429356372,40.39382977920336
Arroyo del Olivar,"Calle Arrollo del Olivar, 3 ,",431,444,"Puerto Canfranc, 18","Calle Estación de Canfrac, 18 ,",1,0,24,13,11,-3.6634,40.3969
San Delfín,"Calle San Delfín, 10 ,",228,377,San Delfín,"Calle San Delfín, 10 ,",1,0,18,10,8,-3.7080429728445563,40.39440607959559
San Delfín,"Calle San Delfín, 10 ,",174,377,"Paseo de las Yeserías, 45","Paseo de Yeserías nº 45,",1,0,27,9,18,-3.7065258846557603,40.39742958306358
Centro Deportivo Municipal Concepción,"Calle José del Hierro, 6 ,",229,464,Centro Deportivo Municipal Concepción,"Calle José del Hierro, 6 ,",1,0,23,8,15,-3.6486508,40.4369378
Centro Deportivo Municipal Concepción,"Calle José del Hierro, 6 ,",232,464,José María de Pereda,"Calle De José Maria Pereda, 1 ,",1,0,27,18,9,-3.6486169,40.4327663
Carlota O´Neill,"Calle Carlota O'Neill, 30-32 ,",230,751,Carlota O´Neill,"Calle Carlota O'Neill, 30-32 ,",1,0,24,4,20,-3.6488254,40.4436792
Carlota O´Neill,"Calle Carlota O'Neill, 30-32 ,",229,751,Centro Deportivo Municipal Concepción,"Calle José del Hierro, 6 ,",1,0,23,8,15,-3.6486508,40.4369378
Derechos Humanos,"Calle Derechos Humanos, 14 ,",231,422,Derechos Humanos,"Calle Derechos Humanos, 14 ,",1,0,24,12,12,-3.6557193,40.4398283
Derechos Humanos,"Calle Derechos Humanos, 14 ,",214,422,Condesa de Venadito,"Calle Condesa de Venadito, 2 ,",1,0,24,7,17,-3.6569031,40.4434316
José María de Pereda,"Calle De José Maria Pereda, 1 ,",232,452,José María de Pereda,"Calle De José Maria Pereda, 1 ,",1,0,27,18,9,-3.6486169,40.4327663
José María de Pereda,"Calle De José Maria Pereda, 1 ,",485,452,Francisco Villaespesa,"Calle Francisco Villaespesa, 37 ,",1,0,23,10,13,-3.6464629,40.4293263
El dragón de La Elipa,"Calle Marqués de Corbera, 12 ,",233,483,El dragón de La Elipa,"Calle Marqués de Corbera, 12 ,",1,0,24,23,1,-3.6555789,40.4229522
El dragón de La Elipa,"Calle Marqués de Corbera, 12 ,",488,483,"Ricardo Ortiz, 33","Calle Ricardo Ortiz, 33,",1,0,24,22,2,-3.65796439,40.42657032
Metro La Elipa,"Avenida Marques de Corbera, 52 ,",234,480,Metro La Elipa,"Avenida Marques de Corbera, 52 ,",1,0,24,19,5,-3.6510917,40.4261278
Metro La Elipa,"Avenida Marques de Corbera, 52 ,",483,480,Marcelino Álvarez,"Calle Marcelino Álvarez, 31 ,",1,0,23,13,10,-3.6534324,40.4297428
Sodio,"Calle del Sodio, 1B ,",235,251,Sodio,"Calle del Sodio, 1B ,",1,0,23,14,9,-3.691076,40.389041
Sodio,"Calle del Sodio, 1B ,",270,251,Teresa L. Valcárcel,"Calle Teresa López Valcarcel (esquina calle Teniente Coronel Noreña),",1,0,24,14,10,-3.69328771,40.38862908
Paseo Imperial,"Paseo Imperial, 31 ,",236,355,Paseo Imperial,"Paseo Imperial, 31 ,",1,0,27,24,3,-3.7170785,40.4075794
Paseo Imperial,"Paseo Imperial, 31 ,",279,355,"Paseo de los Melancólicos, 1","Paseo de los Melancólicos, 1 ,",1,0,23,8,15,-3.7184816,40.4104448
"San Germán, 5","CalleSan Germán, 5 ,",238,213,"San Germán, 5","CalleSan Germán, 5 ,",1,0,24,18,6,-3.6932611,40.4561825
"San Germán, 5","CalleSan Germán, 5 ,",154,213,Orense 36,"Calle Orense nº 36,",1,0,24,2,22,-3.6946218,40.4548456
Francos Rodríguez,"Calle de Francos Rodríguez, 62 ,",239,603,Francos Rodríguez,"Calle de Francos Rodríguez, 62 ,",1,0,23,9,14,-3.7078331,40.4567132
Francos Rodríguez,"Calle de Francos Rodríguez, 62 ,",309,603,Ofelia Nieto,"Calle Ofelia Nieto, 75,",1,0,24,12,12,-3.708734,40.462051
Brasilia,"Avenida De Brasilia, 9 ,",240,386,Brasilia,"Avenida De Brasilia, 9 ,",1,0,23,4,19,-3.66096,40.43666
Brasilia,"Avenida De Brasilia, 9 ,",242,386,Metro Parque de las Avenidas,"Avenida De Bruselas, 56 ,",1,0,23,10,13,-3.662928,40.439513
Metro Parque de las Avenidas,"Avenida De Bruselas, 56 ,",242,386,Metro Parque de las Avenidas,"Avenida De Bruselas, 56 ,",1,0,23,10,13,-3.662928,40.439513
Metro Parque de las Avenidas,"Avenida De Bruselas, 56 ,",240,386,Brasilia,"Avenida De Brasilia, 9 ,",1,0,23,4,19,-3.66096,40.43666
Cartagena,"Calle Cartagena, 37,",243,387,Cartagena,"Calle Cartagena, 37,",1,0,23,11,12,-3.67012,40.43503
Cartagena,"Calle Cartagena, 37,",192,387,Avda. de los Toreros,"Avenida de los Toreros, 3 ,",1,0,27,15,12,-3.6714677183853106,40.431826464468664
Hospital Clínico San Carlos,"Calle Isaac Peral, 42 ,",244,259,Hospital Clínico San Carlos,"Calle Isaac Peral, 42 ,",1,0,23,11,12,-3.71757,40.44003
Hospital Clínico San Carlos,"Calle Isaac Peral, 42 ,",128,259,Metro Islas Filipinas,"Calle Cea Bermúdez nº 59,",1,0,27,15,12,-3.7154,40.4392
Galileo,"Calle Galileo, 63 ,",245,338,Galileo,"Calle Galileo, 63 ,",1,0,24,14,10,-3.7101381,40.4363637
Galileo,"Calle Galileo, 63 ,",127,338,Mercado Municipal de Vallehermoso,"Calle Fernando el Católico nº 19,",1,0,27,18,9,-3.708439,40.4338516
Metro Iglesia,"Calle de Santa Engracia, 85-87 ,",246,293,Metro Iglesia,"Calle de Santa Engracia, 85-87 ,",1,0,27,16,11,-3.6992484724046637,40.43595788149785
Metro Iglesia,"Calle de Santa Engracia, 85-87 ,",129,293,Metro Alonso Cano,"Calle de José Abascal, 33-35 ,",1,0,27,10,17,-3.6982353,40.4383865
Zurbano,"Calle de Zurbano, 90 ,",247,290,Zurbano,"Calle de Zurbano, 90 ,",1,0,23,8,15,-3.69281,40.43837
Zurbano,"Calle de Zurbano, 90 ,",139,290,José Gutiérrez Abascal,"Calle Pedro de Valdivia, 2 ,",1,0,24,7,17,-3.690419307270818,40.43939562033124
Sinesio Delgado,"Calle de Sinesio Delgado, 2 ,",248,533,Sinesio Delgado,"Calle de Sinesio Delgado, 2 ,",1,0,27,22,5,-3.6879973,40.4743209
Sinesio Delgado,"Calle de Sinesio Delgado, 2 ,",252,533,Est. tren Chamartín,"Calle Agustín de Foxá, 40 ,",1,0,23,18,5,-3.6839695,40.4717403
Castellana,"Paseo de la Castellana, 298 ,",249,446,Castellana,"Paseo de la Castellana, 298 ,",1,0,24,18,6,-3.6853186,40.4795018
Castellana,"Paseo de la Castellana, 298 ,",217,446,Hospital Universitario La Paz,"Calle Pedro Rico, 4 ,",1,0,23,5,18,-3.6890758,40.480884
Serrano,"Calle Serrano, 111 ,",250,372,Serrano,"Calle Serrano, 111 ,",1,0,27,8,19,-3.6858096,40.4406491
Serrano,"Calle Serrano, 111 ,",140,372,Velázquez,"Calle Velázquez, 134 ,",1,0,27,22,5,-3.6830583,40.4387566
Santa Hortensia,"Calle Santa Hortensia, 31 ,",251,240,Santa Hortensia,"Calle Santa Hortensia, 31 ,",1,0,23,9,14,-3.66683,40.44421
Santa Hortensia,"Calle Santa Hortensia, 31 ,",293,240,Santa Rita,"Calle Santa Rita, 1 ,",1,0,23,15,8,-3.6682882,40.4457928
Est. tren Chamartín,"Calle Agustín de Foxá, 40 ,",252,533,Est. tren Chamartín,"Calle Agustín de Foxá, 40 ,",1,0,23,18,5,-3.6839695,40.4717403
Est. tren Chamartín,"Calle Agustín de Foxá, 40 ,",248,533,Sinesio Delgado,"Calle de Sinesio Delgado, 2 ,",1,0,27,22,5,-3.6879973,40.4743209
Doctor Fleming,"Calle del Doctor Fleming, 7 ,",253,423,Doctor Fleming,"Calle del Doctor Fleming, 7 ,",1,0,19,5,14,-3.68844,40.45546
Doctor Fleming,"Calle del Doctor Fleming, 7 ,",157,423,Plaza de Cuzco,"Paseo de la Castellana, 164 ,Comunidad de Madrid España",1,0,23,7,16,-3.6894151,40.4591366
